solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,norm_capacity_3_avg_pred,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCCN(C=O)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2489924760242477,-0.8949990386132078,0.2386450861609189,-0.4129075445553035,-0.4802517667369566,0.4301960572227943,0.7096277982578155,0.8346243912177392,-0.9370729587649342,-0.4136207145569288,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,167.075785032,186.93968547,1.0,0.0,150,50,2,0.2800537280823911,4355.0,1.326058841289855e-06,0.0007494562459003303,4.874670275978424e-09,-4.4292378911505605e-09,-9.943681784300976,4.454323848278627e-10
COCCON1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.2927513648766984,-0.1445102006330349,1.3852154928590108,0.2719698820944145,-0.06884950545047,-0.1723674989350176,1.165780346376533,0.7851461732353018,-0.5126261964385362,-0.6284586063153292,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,159.089543276,186.93968547,1.0,0.0,150,50,2,0.2780565346560237,4518.0,1.2283823292732796e-06,0.0007389104474712083,7.953543370299835e-09,-7.153161794338306e-09,-8.937189472090163,8.003815759615286e-10
COCCOCC(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.095648659848484,-0.9653559786343732,0.9351337981238006,-0.4597644109120862,-0.7006735501002891,-0.1163866260350613,0.8534126654588597,0.4979558744545767,-0.7096958020007084,-0.3988299588212125,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,140.064886,186.93968547,1.0,0.0,150,50,2,0.34322094512354,1322.0,1.6806838504579453e-06,0.0008751659427432422,1.1617204627555801e-08,-1.029499632149145e-08,-7.786213620254176,1.3222083060643508e-09
COP(F)(F)=S,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.4615396569297362,-1.4552075197123182,1.0609416292485274,-0.5872682330826111,0.0114507526241858,-0.0689197745965162,0.3995548021820044,0.3090383951130189,-0.6560825895780154,-0.4917652485205429,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,131.961028786,186.93968547,1.0,0.0,150,50,2,0.3093971339048222,2513.0,1.5079856018419503e-06,0.00080775369537115,5.795778895983534e-09,-5.252449053977089e-09,-9.667146267137653,5.433298420064443e-10
CO[Si]CCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7854375661343844,-1.4136845584172877,0.909080794404906,-0.6985109672199281,0.4626638512824327,-0.1803555853159698,0.84782878249763,0.0598764816086502,-0.0737145814796811,-0.3316004123474192,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,156.021826034,186.93968547,1.0,0.0,150,50,2,0.2849096994600599,3997.0,1.3901541666167956e-06,0.0007635697953792716,4.072121019356825e-09,-3.713846616267933e-09,-10.365927859341081,3.5827440308889114e-10
COCCOCC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8738807866329811,-1.051278055104316,1.1001533050154244,-0.3562270137307485,-0.3511881700359082,0.4150105493460461,0.8203614220980784,0.6526727810739347,-0.8701602138705788,-0.4588165357108505,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,134.076306218,186.93968547,1.0,0.0,150,50,2,0.3943414257836546,537.0,1.9401976912722714e-06,0.0009745906378175318,1.9661042382558837e-08,-1.71548527587426e-08,-6.8449939285202435,2.5061896238162407e-09
COCCOCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8772667017601712,-0.6880396773712083,1.0989037956718004,0.0233369457716444,-0.5382444740921428,0.793951879223562,0.7356611691942814,0.3075118966480467,-1.0944975272026625,-0.5020072376807826,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,160.109944372,186.93968547,1.0,0.0,150,50,2,0.4071769113643934,421.0,1.9514173758157564e-06,0.000991329786479254,2.574038904866603e-08,-2.220514369132157e-08,-6.2810756954083695,3.535245357344461e-09
COCCOCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8772667017601712,-0.6880396773712083,1.0989037956718004,0.0233369457716444,-0.5382444740921428,0.793951879223562,0.7356611691942814,0.3075118966480467,-1.0944975272026625,-0.5020072376807826,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,160.109944372,186.93968547,1.0,0.0,150,50,2,0.2945786780250973,3338.0,1.9514173758157564e-06,0.000991329786479254,2.574038904866603e-08,-2.220514369132157e-08,-6.2810756954083695,3.535245357344461e-09
COCCOCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8772667017601712,-0.6880396773712083,1.0989037956718004,0.0233369457716444,-0.5382444740921428,0.793951879223562,0.7356611691942814,0.3075118966480467,-1.0944975272026625,-0.5020072376807826,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,160.109944372,186.93968547,1.0,0.0,150,50,2,0.2758383522933288,4701.0,1.9514173758157564e-06,0.000991329786479254,2.574038904866603e-08,-2.220514369132157e-08,-6.2810756954083695,3.535245357344461e-09
B#COCCOP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7708560793799694,-1.1350158711091167,1.02039650801665,-0.3428236499896061,-0.148419876849058,0.2175199106544248,0.4790832495459243,0.5573442636501191,-0.875475435482376,-0.4880960081292568,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,192.03589045,186.93968547,1.0,0.0,150,50,2,0.3110443153824749,2442.0,1.5246343514132851e-06,0.0008128730428776288,6.739784938394e-09,-6.0669876548791505e-09,-9.017556704723583,6.727972835148501e-10
COCCOP(C)(=O)OCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.016015668778082,-0.6641948539398022,1.2667137642171027,-0.4624504278538699,0.4328087427983597,0.1792915445312448,1.3344941716338354,0.2543896207855137,-0.3393674534465525,-0.2573988979159489,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,224.117745782,186.93968547,1.0,0.0,150,50,2,0.3350288111882489,1537.0,1.6142817298220366e-06,0.0008585007229058101,1.4349583787007002e-08,-1.2508217556917067e-08,-6.792900484715716,1.8413662300899346e-09
COP(=O)(CCOCP(=O)(OC)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7672916713127989,-1.1030718384593416,1.0846995336919891,-0.4194315939394218,0.1326471137867829,0.1800330163133979,0.9017300779303414,0.2897900560217455,-0.6366367489406212,-0.3765603561559547,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,276.052776176,186.93968547,1.0,0.0,150,50,2,0.3251540536366414,1862.0,1.5723639617886836e-06,0.0008383868158080522,1.0437899760062584e-08,-9.244379354148909e-09,-7.745472392717122,1.1935204059136757e-09
CCOOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.090948332708635,-1.0017527270181437,0.8554616256224896,6.625573979635035e-05,-0.4000606649701759,0.6172775962676922,0.639208139097385,0.5518341452604067,-0.6275841061207313,-0.3693931117074427,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,164.104858992,186.93968547,1.0,0.0,150,50,2,0.3630499251019135,938.0,1.789617221665251e-06,0.0009153036686168224,1.428358008004947e-08,-1.2550656692464002e-08,-7.242476373956262,1.732923387585468e-09
CCOCCOP(=O)(OC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1695240900520194,-0.7200826592628555,1.0664248252116324,0.1150458940611522,-0.2605661577158523,0.5999134221169906,0.5115992193705381,0.5443218076094622,-0.7295507718691423,-0.3786641060387828,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,242.091924958,186.93968547,1.0,0.0,150,50,2,0.2939553038774523,3373.0,1.4019920145895789e-06,0.0007769837470134203,7.206386895669091e-09,-6.4541744626493655e-09,-8.580254964331482,7.522124330197259e-10
COCC(C)(C)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7683770237495942,-1.4111405331184086,1.010428879795545,-0.8095092126335746,0.5798480653253861,-0.0726449185078225,1.2415190035807169,0.0509563302533102,0.0488734917776015,-0.2083027217920005,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,120.095043256,186.93968547,1.0,0.0,150,50,2,0.305422012413295,2713.0,1.4404912233173354e-06,0.0007947440775443713,7.621772002113101e-09,-6.855814640445599e-09,-8.95064788661393,7.659573616675008e-10
COP(=O)(OC)OCCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9225168295485217,-1.165717791459322,1.1884747226128778,-0.5243915656957634,0.5176164647736319,0.0526652947752,1.2675192241657272,0.1329010109245895,-0.2403100037160853,-0.2630653829564228,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,210.102095718,186.93968547,1.0,0.0,150,50,2,0.3563042503973475,1046.0,1.7387092479817332e-06,0.0008999832662517444,1.4147777162667892e-08,-1.2430647432875098e-08,-7.239201102397257,1.7171297297927938e-09
COCCC(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.059481855919202,-1.342134175102874,0.5090988189670712,-0.5495016434011049,-1.384686237486806,-0.6333116295796859,0.7129596786373869,0.414429756934472,-0.4688597733783434,-0.2207786382656996,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,118.099379688,186.93968547,1.0,0.0,150,50,2,0.2765186546284843,4643.0,1.2864218287390058e-06,0.0007431449739883317,5.926419454014512e-09,-5.357470263843298e-09,-9.41643007213189,5.689491901712133e-10
CCOC(F)(F)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8720930692963067,-1.4679491878266226,0.8231507445434281,-0.3524036238947256,0.3781056297720684,0.1485232213645921,0.8908323158875154,0.0021039895966441,0.051604849216271,-0.2411680890859204,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,140.064886,186.93968547,1.0,0.0,150,50,2,0.2819554270663445,4206.0,1.3630377987283128e-06,0.0007585707164266182,5.351159460104694e-09,-4.8365378243329476e-09,-9.398240353963924,5.146216357717459e-10
CCCCOOP(=O)(CC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2024065651224218,-1.4258170244666644,0.690533595882136,0.8512925988206881,-0.3860114877386859,0.8276757473225715,0.2431449741097036,0.2361873564686898,-0.2707636075929172,-0.2506026332764869,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,196.086445654,186.93968547,1.0,0.0,150,50,2,0.2772775509488137,4586.0,1.3254929006994427e-06,0.0007464603300205558,4.382884659597409e-09,-3.988614680594028e-09,-10.116455456934034,3.9426997900338177e-10
[CH]OC(C)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0432785919313303,-1.3747007588871996,0.5686403992120055,-0.7336914326494248,-1.017761747686298,-0.5247049110098126,0.4742045389782377,0.3536116928446542,-0.4609771726010777,-0.3308115601752544,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,102.06807956,186.93968547,1.0,0.0,150,50,2,0.2754033305640635,4737.0,1.3127861377401094e-06,0.0007419826749782995,4.196347646588174e-09,-3.825526797532789e-09,-10.31637462477578,3.708208490553855e-10
COP(C)(=O)OCCOP(=O)(OC)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9340180928897036,-1.104867069610762,1.1405930461271965,-0.442412427537738,0.4679475671892323,0.1148992405971488,1.2060998108573733,0.1519266875451129,-0.2726767280168415,-0.2342692526906806,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,304.084076304,186.93968547,1.0,0.0,150,50,2,0.3099477779890297,2492.0,1.4753185975836287e-06,0.0008065061350664421,8.975883926762525e-09,-7.9909600407392e-09,-8.113276725375256,9.849238860233258e-10
COP(=O)(CCCOP(=O)(OC)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9397539498348452,-1.085386885160761,0.9598365593200148,-0.0086614006363408,-0.1265858187302855,0.4580121597227955,0.4503418604583702,0.5841118883156824,-0.9555908818874552,-0.4854957986897368,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,276.052776176,186.93968547,1.0,0.0,150,50,2,0.2991754577817151,3079.0,1.3997392889071322e-06,0.0007838100345853779,7.114356620109253e-09,-6.412133352980299e-09,-9.131188972413797,7.022232671289546e-10
COP(=O)(COS(=O)(=O)OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.675500683218178,-1.060165167424105,0.9841027100264748,-0.4769478962538896,0.3743499832930659,-0.0221568639451163,0.6779617447359769,0.1364728488852472,-0.6473593210604575,-0.4633812907841063,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,233.99631032200003,186.93968547,1.0,0.0,150,50,2,0.2733185667538835,4877.0,1.3373817594388936e-06,0.0007450153547833471,4.493412789178763e-09,-4.067749939542585e-09,-9.556271925114835,4.25662849636178e-10
COCC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6968261880630235,-1.4411142201835692,0.9642787542344184,-0.4824963540451376,-0.4123204559937083,0.3008987672562382,0.8071325282267707,0.6467324322836437,-0.7719983618680704,-0.4276160705583507,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,90.05009147,186.93968547,1.0,0.0,150,50,2,0.3945130760700688,535.0,1.916992501218518e-06,0.0009705207244384617,2.022768483839302e-08,-1.766296375912091e-08,-6.886894603031783,2.564721079272105e-09
COCCOC(F)(F)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9432546401966604,-0.9928165528714464,1.2422113011311893,-0.5495572983615982,0.167812758370827,0.185674934117909,1.2091775126360615,0.3595864304941587,-0.4957156721182308,-0.420183804803551,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,158.055464188,186.93968547,1.0,0.0,150,50,2,0.4011797938323247,474.0,1.9733112037893507e-06,0.0009913550437198086,2.6082627164823985e-08,-2.2236319434672732e-08,-5.781211747661773,3.846307730151256e-09
COCCCCON=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.966533250425646,-1.1540532656415314,1.0361787233259474,0.0291973123018207,-0.3537104741185739,0.5965327888788056,0.6427680768681153,0.7354085235208176,-1.000638840133151,-0.3784103092286583,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,133.073893212,186.93968547,1.0,0.0,150,50,2,0.3748151332519744,772.0,1.824826582097705e-06,0.0009326986960057266,1.510095770849265e-08,-1.3339061211364392e-08,-7.570854038875692,1.7618964971282562e-09
CCCCOP(=O)(OC)SC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1008077539630448,-1.3936742534618292,0.6893147771007668,1.0361570598201155,-0.376479123193509,0.6286666249663906,0.3493332846962935,0.4326318176076176,-0.319844552223164,-0.3352346658930053,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,198.04795197,186.93968547,1.0,0.0,150,50,2,0.2727846311113329,4925.0,1.2893144692961676e-06,0.0007370301830976048,4.546474689876137e-09,-4.132955085193187e-09,-9.994580760837113,4.1351960468295065e-10
COCCOCCC[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.858435367902294,-0.9108604413174952,0.7452027712847445,-0.2337416555112532,-0.8317573045805049,0.4649760088613029,0.7616515017495447,0.3031142049574845,-0.8359345880625646,-0.4741875562404936,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,145.068481186,186.93968547,1.0,0.0,150,50,2,0.4081461696123878,414.0,1.985440696264186e-06,0.000999160719336385,2.5453239816566198e-08,-2.1905348242692355e-08,-6.174187622868791,3.5478915738738427e-09
COCCOCCC[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.858435367902294,-0.9108604413174952,0.7452027712847445,-0.2337416555112532,-0.8317573045805049,0.4649760088613029,0.7616515017495447,0.3031142049574845,-0.8359345880625646,-0.4741875562404936,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,145.068481186,186.93968547,1.0,0.0,150,50,2,0.2801054063213489,4351.0,1.985440696264186e-06,0.000999160719336385,2.5453239816566198e-08,-2.1905348242692355e-08,-6.174187622868791,3.5478915738738427e-09
CCC(F)(F)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0709864207841524,-1.1707652744886667,0.9984477443837804,-0.226249949325975,0.186053468065909,0.2557587183155835,1.1688319797332576,0.1728612676596718,-0.1685190711363125,-0.3025166232722181,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,154.080536064,186.93968547,1.0,0.0,150,50,2,0.3755821477989903,765.0,1.8355483846243537e-06,0.0009381961440445526,1.911914565735677e-08,-1.6560425432561198e-08,-6.472151692115641,2.5587202247955756e-09
COCCOP(C)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7973565789832612,-1.042631371449704,1.126013650223581,-0.4006260858711294,-0.3105348199932537,0.3345442678302245,0.5661296257987393,0.73399109133276,-0.6886382250784039,-0.4541132444336062,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,196.086445654,186.93968547,1.0,0.0,150,50,2,0.3317950748570419,1632.0,1.621268908559576e-06,0.0008525590510115308,1.0143700714334119e-08,-9.013841654641076e-09,-7.977846066119019,1.1298590596930428e-09
COO[Si](C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.118012124301228,-1.3016998574285965,0.9080949840950494,-0.5486809379768152,-0.0785645341097208,0.0887443364806357,0.1913271530106797,-0.0988643254999304,-0.5452815049194102,-0.4362809002656612,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,105.037181058,186.93968547,1.0,0.0,150,50,2,0.2801281564082429,4344.0,1.357606380163181e-06,0.0007533844394880262,4.473544315388211e-09,-4.063160080514465e-09,-9.900867858056198,4.1038423487374673e-10
COCOP(=O)(OC)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8572906145614887,-1.0468345720970564,1.1246919903363868,-0.6078220076852153,0.517830372675883,0.0834147847076046,1.254367447275294,0.2014287433889222,-0.2282066083945476,-0.1950938549696538,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,212.081360274,186.93968547,1.0,0.0,150,50,2,0.3275886364850357,1780.0,1.5939665795588068e-06,0.0008448807718742067,1.049460327403135e-08,-9.291596676412396e-09,-7.723645651489161,1.2030065976189529e-09
COCCCC1C(=O)N(C)C(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.1145060685464418,-0.900072617257583,1.186987401292594,0.62840314540757,-0.4753195328765832,0.101880554655399,0.9005649834150999,0.9801098417312016,-1.2406586499183931,-0.2942409383080724,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,200.116092372,186.93968547,1.0,0.0,150,50,2,0.2887169778631493,3728.0,1.2534202940092795e-06,0.0007567983652969832,9.751066784320289e-09,-8.744950376142583e-09,-8.691787853834509,1.0061164081777056e-09
COP(=O)(OC)P(=O)(OC)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6505371515213731,-1.1696007129556971,1.2956483531580127,-0.6178518431785162,0.5737886166881652,-0.2360874546438947,0.6928306545987237,0.0636685419607814,-0.4782580111838738,-0.4450960583716914,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,255.987731308,186.93968547,1.0,0.0,150,50,2,0.2827807142609868,4154.0,1.3580888673616328e-06,0.0007600871769098555,4.892972771855943e-09,-4.438630907574019e-09,-9.769363680780682,4.5434186428192445e-10
CCCOP(=O)(OC)OCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1932780371179788,-1.3798904248156263,0.8012762860965671,0.5441536922758164,-0.4969560551044703,0.8765516636818624,0.541644270151471,0.4883252356340734,-0.4779682886920683,-0.3165202092022796,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,226.097010338,186.93968547,1.0,0.0,150,50,2,0.338437131136137,1440.0,1.6104626732082686e-06,0.0008580199535631524,1.2842316688487668e-08,-1.1323182517088705e-08,-7.453707993851019,1.5191341713989643e-09
COCCCCO[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8296680922575469,-1.5030717571439345,0.903526087973506,-0.1503106119859764,-0.5089787641753931,0.6035263163803966,0.8382919613032017,0.6805858527981347,-0.8838959156422895,-0.4358370992357198,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,131.052831122,186.93968547,1.0,0.0,150,50,2,0.4251015547563733,277.0,2.0765722231943956e-06,0.0010336163327911805,2.9672420947332002e-08,-2.5404517855003755e-08,-5.952458925477838,4.267903092328249e-09
COCCCCO[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8296680922575469,-1.5030717571439345,0.903526087973506,-0.1503106119859764,-0.5089787641753931,0.6035263163803966,0.8382919613032017,0.6805858527981347,-0.8838959156422895,-0.4358370992357198,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,131.052831122,186.93968547,1.0,0.0,150,50,2,0.3109437336972739,2451.0,2.0765722231943956e-06,0.0010336163327911805,2.9672420947332002e-08,-2.5404517855003755e-08,-5.952458925477838,4.267903092328249e-09
COCCCCO[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8296680922575469,-1.5030717571439345,0.903526087973506,-0.1503106119859764,-0.5089787641753931,0.6035263163803966,0.8382919613032017,0.6805858527981347,-0.8838959156422895,-0.4358370992357198,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,131.052831122,186.93968547,1.0,0.0,150,50,2,0.2927723319097464,3445.0,2.0765722231943956e-06,0.0010336163327911805,2.9672420947332002e-08,-2.5404517855003755e-08,-5.952458925477838,4.267903092328249e-09
