solv_comb_sm,salt_comb_sm,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COC1(C(F)(F)F)CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.8031187660450322e-06,0.0021088140298654878,8.782513370547146e-07,3.3723200401377744e-07,0.38398120194694113,1.215483341068492e-06
FC1(P)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.506994275093543e-06,0.002173476938470153,8.910520348124171e-07,3.2366659139743237e-07,0.36324095423402536,1.2147186262098497e-06
COC1(CC=O)CCCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.399755475727221e-06,0.002158059791963072,8.876664790233557e-07,3.2657992473285946e-07,0.36790836699407087,1.214246403756215e-06
CC1(OC[Si])CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.333172248493185e-06,0.002154835490302443,8.909554924884598e-07,3.227818666773263e-07,0.36228730772598855,1.213737359165786e-06
[CH]C1([CH])CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.4885119074188455e-06,0.0021718497808067326,8.909558486067614e-07,3.222964113866545e-07,0.36174229271927205,1.213252259993416e-06
CC([Si])OC1(C)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.387928083435509e-06,0.002158233568627231,8.927511557785231e-07,3.201637716731935e-07,0.35862599516210636,1.2129149274517166e-06
COCCOC1(C)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.4478387406721405e-06,0.0021615953066775016,8.863386763498771e-07,3.256272808705144e-07,0.3673847137208474,1.2119659572203913e-06
CC1(OCCl)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.343006231359213e-06,0.002154070885687237,8.916864100498878e-07,3.195412599273555e-07,0.3583560950642703,1.2112276699772433e-06
CON1CCCCC1(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.074216290342117e-06,0.0021313293000176396,8.857463092921573e-07,3.24579848333897e-07,0.3664478699248371,1.2103261576260543e-06
CC1([Al]O[Al])CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.237692988495048e-06,0.002142871827135814,8.903902401914326e-07,3.196025884085904e-07,0.35894664382201263,1.209992828600023e-06
O=COC1(C(F)(F)F)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.300806671834374e-06,0.0021448880152543804,8.862443258817351e-07,3.232174797660567e-07,0.3647047098941748,1.2094618056477918e-06
COOC1(C)CCCCC1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.2332936062960224e-06,0.0021427237279766603,8.888269704099341e-07,3.2038382841407436e-07,0.3604569157777816,1.2092107988240083e-06
COC1(F)CCCC1(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.846102238643176e-06,0.002203570430736716,8.905394456843463e-07,3.179614314089947e-07,0.3570436244569192,1.208500877093341e-06
FCC1(CF)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.202097877020431e-06,0.0021384961476993186,8.919095416703398e-07,3.1651583228896037e-07,0.3548743650574694,1.2084253739593001e-06
[CH2]C1(F)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.487428003387238e-06,0.002168633805731487,8.91469536129678e-07,3.1542626090221804e-07,0.3538273021326602,1.206895797031896e-06
COC1(C)CCCC(C)(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.497900925296216e-06,0.002165802744700659,8.897645400371204e-07,3.165887670910412e-07,0.3558118500404987,1.2063533071281617e-06
CC1(CF)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.295506188079107e-06,0.0021487868047825967,8.931687480639742e-07,3.127075305223975e-07,0.35011024646822897,1.2058762785863718e-06
CO[Si]1CCCC1(C)CC(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.487323488429184e-06,0.0021606836333803356,8.943201618799984e-07,3.107957467999564e-07,0.34752179370150393,1.205115908679955e-06
FC1(Cl)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.1495036109505e-06,0.002130908988082517,8.927815482998977e-07,3.1088969756770754e-07,0.3482259441402292,1.2036712458676053e-06
CCC1(OCCOC)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.398908155002975e-06,0.0021507787252852224,8.881289475790754e-07,3.141849418021243e-07,0.35376050139853205,1.2023138893811998e-06
CCC1(OOC)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.409874986255772e-06,0.00215285080495725,8.930129988510313e-07,3.0775531335810487e-07,0.3446257935260395,1.200768312209136e-06
CCC1(F)CCCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.166819161973602e-06,0.002131426468268546,8.939251314354084e-07,3.063745886240489e-07,0.3427295842237839,1.2002997200594573e-06
COC1(Cl)CCCC1(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.36089491305256e-06,0.002148939840565155,8.912167474601152e-07,3.0512879186075487e-07,0.3423732697240526,1.19634553932087e-06
COC1(C=O)CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.3273205384383444e-06,0.0021443066744804306,8.905400431066709e-07,3.0573017328627333e-07,0.34330873232799963,1.1962702163929443e-06
CC1(OC[SiH3])CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.299092943612004e-06,0.002142047449415276,8.935845120880768e-07,3.012524959763893e-07,0.3371281528508589,1.1948370080644664e-06
CSC1(F)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.375402948501419e-06,0.002149713439238359,8.940254787323289e-07,3.006465264583161e-07,0.3362840697612038,1.1946720051906448e-06
C[Si](C)OC1(C)CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,4.3914467052613456e-06,0.0021508683184346677,8.940095283194213e-07,3.006279134639189e-07,0.33626924986923334,1.19463744178334e-06
COCC(F)(F)C(F)(F)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,7.920070848712448e-06,0.0025782933385185202,9.109389774726455e-07,2.833489352127952e-07,0.3110514998479181,1.1942879126854406e-06
CON1CCCCC1(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,3.993173038105004e-06,0.0021152313439376826,8.876569695950289e-07,3.065570051997415e-07,0.3453552618863573,1.1942139747947704e-06
